NAME,SECTION,MEET,DAY,START,FINISH,NOTES
CIV460H1F,,1,Mon,12:00,13:00,
CIV460H1F,,2,Wed,9:00,11:00,
CIV460H1F,,2,Wed,9:00,11:00,
CIV460H1F,TUT 01,1,Mon,13:00,14:00,
CIV499H1F,TUT 01,1,Fri,14:00,17:00,
CIV514H1F,LEC 01,1,Thu,15:00,17:00,
CIV514H1F,,2,Tue,11:00,12:00,
CIV514H1F,TUT 01,1,Tue,12:00,14:00,2
CIV514H1F,,2,Tue,12:00,14:00,1
CIV515H1F,LEC 01,1,Mon,13:00,15:00,
CIV515H1F,,2,Wed,15:00,16:00,
CIV515H1F,TUT 01,1,Wed,16:00,17:00,
CIV517H1F,LEC 01,1,Fri,14:00,15:00,
CIV517H1F,,2,Thu,9:00,11:00,
CIV517H1F,TUT 01,1,Wed,11:00,13:00,
CIV519H1F,LEC 01,1,Wed,9:00,11:00,
CIV519H1F,,2,Mon,15:00,16:00,
CIV519H1F,TUT 01,1,Mon,16:00,18:00,
CIV531H1F,LEC 01,1,Thu,9:00,10:00,
CIV531H1F,,2,Tue,9:00,11:00,
CIV531H1F,TUT 01,1,Thu,10:00,11:00,
CIV550H1F,LEC 01,1,Tue,14:00,15:00,
CIV550H1F,,2,Tue,15:00,16:00,
CIV550H1F,,3,Wed,13:00,14:00,
CIV550H1F,TUT 01,1,Fri,13:00,15:00,
CIV575H1F,LEC 01,1,Fri,10:00,11:00,
CIV575H1F,,2,Wed,12:00,14:00,
CIV575H1F,TUT 01,1,Fri,11:00,13:00,
CIV575H1F,,2,Tue,9:00,11:00,
CME210H1F,LEC 01,1,Thu,9:00,11:00,
CME210H1F,,2,Wed,9:00,10:00,
CME210H1F,PRA 01,1,Mon,9:00,12:00,2
CME210H1F,PRA 02,1,Mon,9:00,12:00,1
CME210H1F,TUT 01,1,Mon,9:00,12:00,1
CME210H1F,TUT 02,1,Mon,9:00,12:00,2
CME261H1F,LEC 01,1,Fri,9:00,11:00,
CME261H1F,,2,Thu,13:00,14:00,
CME261H1F,PRA 01,1,Tue,11:00,12:00,
CME261H1F,,1,Tue,11:00,12:00,
CME261H1F,PRA 02,1,Wed,10:00,11:00,
CME261H1F,,1,Wed,10:00,11:00,
CME261H1F,TUT 01,1,Tue,14:00,15:00,
CME261H1F,TUT 02,1,Tue,14:00,15:00,
CME270H1F,LEC 01,1,Wed,14:00,16:00,
CME270H1F,,2,Mon,13:00,14:00,
CME270H1F,PRA 01,1,Thu,14:00,17:00,2
CME270H1F,PRA 02,1,Thu,14:00,17:00,1
CME270H1F,TUT 01,1,Mon,17:00,18:00,
CME270H1F,TUT 02,1,Mon,17:00,18:00,
CME321H1F,LEC 01,1,Tue,12:00,14:00,
CME321H1F,,2,Thu,11:00,12:00,
CME321H1F,LEC 02,1,Wed,18:30,20:30,
CME321H1F,,2,Thu,18:30,20:30,
CME321H1F,PRA 01,1,Tue,14:00,15:00,2
CME321H1F,,1,Tue,14:00,15:00,2
CME321H1F,PRA 02,1,Thu,14:00,15:00,1
CME321H1F,,1,Thu,14:00,15:00,1
CME321H1F,TUT 01,1,Mon,12:00,13:00,
CME321H1F,TUT 02,1,Mon,12:00,13:00,
CME358H1F,LEC 01,1,,,,
CME368H1F,LEC 01,1,Mon,9:00,11:00,
CME368H1F,,2,Wed,9:00,10:00,
CME368H1F,TUT 01,1,Wed,10:00,11:00,
CME368H1F,TUT 02,1,Wed,10:00,11:00,
CSC180H1F,LEC 01,1,Mon,16:00,17:00,
CSC180H1F,,2,Tue,17:00,18:00,
CSC180H1F,,3,Wed,16:00,17:00,
CSC180H1F,LEC 02,1,Tue,17:00,18:00,
CSC180H1F,,2,Wed,16:00,17:00,
CSC180H1F,,3,Thu,17:00,18:00,
CSC180H1F,LEC 03,1,Mon,16:00,17:00,
CSC180H1F,,2,Tue,17:00,18:00,
CSC180H1F,,3,Thu,17:00,18:00,
CSC180H1F,PRA 01,1,Wed,9:00,12:00,
CSC180H1F,,1,Wed,9:00,12:00,
CSC180H1F,PRA 02,1,Mon,16:00,19:00,
CSC180H1F,,1,Mon,16:00,19:00,
CSC180H1F,PRA 03,1,Tue,9:00,12:00,
CSC180H1F,,1,Tue,9:00,12:00,
CSC326H1F,LEC 01,1,Fri,10:00,13:00,
CSC326H1F,PRA 01,1,Tue,14:00,17:00,1
CSC326H1F,PRA 02,1,Mon,14:00,17:00,2
CSC326H1F,TUT 01,1,Mon,11:00,12:00,
CSC343H1F,LEC 01,1,Tue,13:00,15:00,
CSC343H1F,,2,Thu,13:00,14:00,
CSC444H1F,LEC 01,1,Mon,18:00,20:00,
CSC444H1F,,2,Thu,18:00,19:00,
CSC444H1F,PRA 01,1,Thu,9:00,12:00,1
CSC444H1F,PRA 02,1,Mon,9:00,12:00,2
CSC444H1F,TUT 01,1,Wed,17:00,18:00,
CSC444H1F,TUT 02,1,Tue,10:00,11:00,
CSC467H1F,LEC 01,1,Wed,10:00,12:00,
CSC467H1F,,2,Thu,12:00,13:00,
CSC467H1F,PRA 01,1,Tue,11:00,14:00,1
CSC467H1F,TUT 01,1,Mon,15:00,16:00,
ECE101H1F,LEC 01,1,Fri,11:00,12:00,
ECE212H1F,LEC 01,1,Tue,9:00,10:00,
ECE212H1F,,2,Thu,9:00,10:00,
ECE212H1F,,3,Fri,9:00,10:00,
ECE212H1F,LEC 02,1,Tue,11:00,12:00,
ECE212H1F,,2,Wed,11:00,12:00,
ECE212H1F,,3,Thu,13:00,14:00,
ECE212H1F,LEC 03,1,Tue,13:00,14:00,
ECE212H1F,,2,Wed,10:00,11:00,
ECE212H1F,,3,Fri,14:00,15:00,
ECE212H1F,LEC 04,1,Mon,9:00,10:00,
ECE212H1F,,2,Tue,10:00,11:00,
ECE212H1F,,3,Wed,9:00,10:00,
ECE212H1F,PRA 01,1,Mon,9:00,12:00,1
ECE212H1F,PRA 02,1,Mon,9:00,12:00,2
ECE212H1F,PRA 03,1,Tue,14:00,17:00,1
ECE212H1F,PRA 04,1,Tue,14:00,17:00,2
ECE212H1F,PRA 05,1,Wed,14:00,17:00,1
ECE212H1F,PRA 06,1,Wed,14:00,17:00,2
ECE212H1F,PRA 07,1,Fri,9:00,12:00,1
ECE212H1F,PRA 08,1,Fri,9:00,12:00,2
ECE212H1F,TUT 01,1,Thu,16:00,18:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 02,1,Thu,16:00,18:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 03,1,Mon,15:00,17:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 04,1,Mon,15:00,17:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 05,1,Fri,9:00,11:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 06,1,Tue,15:00,17:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 07,1,Mon,15:00,17:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE212H1F,TUT 08,1,Mon,15:00,17:00,
ECE212H1F,,2,Fri,13:00,14:00,
ECE241H1F,LEC 01,1,Mon,13:00,14:00,
ECE241H1F,,2,Wed,13:00,14:00,
ECE241H1F,,3,Thu,13:00,14:00,
ECE241H1F,LEC 02,1,Tue,9:00,10:00,
ECE241H1F,,2,Fri,14:00,15:00,
ECE241H1F,,3,Fri,15:00,16:00,
ECE241H1F,LEC 03,1,Tue,14:00,15:00,
ECE241H1F,,2,Thu,16:00,17:00,
ECE241H1F,,3,Wed,9:00,10:00,
ECE241H1F,LEC 04,1,Mon,10:00,11:00,
ECE241H1F,,2,Wed,13:00,14:00,
ECE241H1F,,3,Thu,14:00,15:00,
ECE241H1F,PRA 01,1,Mon,15:00,18:00,
ECE241H1F,PRA 02,1,Mon,15:00,18:00,
ECE241H1F,PRA 03,1,Fri,9:00,12:00,
ECE241H1F,PRA 04,1,Fri,9:00,12:00,
ECE241H1F,PRA 05,1,Mon,9:00,12:00,
ECE241H1F,PRA 06,1,Mon,9:00,12:00,
ECE241H1F,PRA 07,1,Thu,9:00,12:00,
ECE241H1F,PRA 08,1,Thu,9:00,12:00,
ECE244H1F,LEC 01,1,Mon,14:00,15:00,
ECE244H1F,,2,Tue,10:00,11:00,
ECE244H1F,,3,Thu,11:00,12:00,
ECE244H1F,LEC 02,1,Mon,13:00,14:00,
ECE244H1F,,2,Wed,9:00,10:00,
ECE244H1F,,3,Thu,11:00,12:00,
ECE244H1F,LEC 03,1,Tue,9:00,10:00,
ECE244H1F,,2,Thu,15:00,16:00,
ECE244H1F,,3,Wed,11:00,12:00,
ECE244H1F,LEC 04,1,Mon,11:00,12:00,
ECE244H1F,,2,Tue,13:00,14:00,
ECE244H1F,,3,Thu,13:00,14:00,
ECE244H1F,PRA 01,1,Thu,14:00,16:00,
ECE244H1F,PRA 02,1,Tue,14:00,16:00,
ECE244H1F,PRA 03,1,Thu,9:00,11:00,
ECE244H1F,PRA 04,1,Mon,10:00,12:00,
ECE244H1F,PRA 05,1,Tue,16:00,18:00,
ECE244H1F,PRA 06,1,Fri,10:00,12:00,
ECE244H1F,PRA 07,1,Wed,14:00,16:00,
ECE244H1F,PRA 08,1,Wed,16:00,18:00,
ECE244H1F,TUT 01,1,Tue,14:00,15:00,
ECE244H1F,TUT 02,1,Tue,13:00,14:00,
ECE244H1F,TUT 03,1,Thu,16:00,17:00,
ECE244H1F,TUT 04,1,Thu,14:00,15:00,
ECE244H1F,TUT 05,1,Tue,15:00,16:00,
ECE244H1F,TUT 06,1,Thu,14:00,15:00,
ECE244H1F,TUT 07,1,Mon,14:00,15:00,
ECE244H1F,TUT 08,1,Thu,15:00,16:00,
ECE253H1F,LEC 01,1,Mon,11:00,12:00,
ECE253H1F,,2,Wed,13:00,14:00,
ECE253H1F,,3,Fri,11:00,12:00,
ECE253H1F,LEC 02,1,Mon,12:00,13:00,
ECE253H1F,,2,Wed,12:00,13:00,
ECE253H1F,,3,Fri,10:00,11:00,
ECE253H1F,PRA 01,1,Thu,14:00,17:00,
ECE253H1F,,1,Thu,14:00,17:00,
ECE253H1F,,1,Thu,14:00,17:00,
ECE253H1F,PRA 02,1,Tue,9:00,12:00,
ECE253H1F,,1,Tue,9:00,12:00,
ECE253H1F,,1,Tue,9:00,12:00,
ECE302H1F,LEC 01,1,Mon,14:00,15:00,
ECE302H1F,,2,Thu,9:00,10:00,
ECE302H1F,,3,Wed,10:00,11:00,
ECE302H1F,LEC 02,1,Wed,11:00,12:00,
ECE302H1F,,2,Tue,14:00,15:00,
ECE302H1F,,3,Thu,13:00,14:00,
ECE302H1F,TUT 01,1,Mon,15:00,17:00,
ECE302H1F,TUT 02,1,Mon,15:00,17:00,
ECE302H1F,TUT 03,1,Thu,16:00,18:00,
ECE302H1F,TUT 04,1,Thu,16:00,18:00,
ECE311H1F,LEC 01,1,Mon,14:00,15:00,
ECE311H1F,,2,Wed,13:00,14:00,
ECE311H1F,,3,Thu,12:00,13:00,
ECE311H1F,PRA 01,1,Tue,16:00,19:00,2
ECE311H1F,PRA 02,1,Thu,15:00,18:00,1
ECE311H1F,PRA 03,1,Fri,15:00,18:00,1
ECE311H1F,PRA 04,1,Fri,15:00,18:00,2
ECE311H1F,TUT 01,1,Tue,12:00,13:00,
ECE311H1F,TUT 02,1,Fri,14:00,15:00,
ECE314H1F,LEC 01,1,Mon,12:00,13:00,
ECE314H1F,,2,Tue,14:00,15:00,
ECE314H1F,,3,Wed,13:00,14:00,
ECE314H1F,LEC 02,1,Mon,13:00,14:00,
ECE314H1F,,2,Tue,13:00,14:00,
ECE314H1F,,3,Wed,14:00,15:00,
ECE314H1F,PRA 01,1,Tue,9:00,12:00,1
ECE314H1F,PRA 02,1,Wed,9:00,12:00,1
ECE314H1F,PRA 03,1,Thu,9:00,12:00,1
ECE314H1F,PRA 04,1,Wed,15:00,18:00,2
ECE314H1F,PRA 05,1,Thu,9:00,12:00,2
ECE314H1F,PRA 06,1,Mon,9:00,12:00,2
ECE314H1F,TUT 01,1,Thu,15:00,16:00,
ECE314H1F,TUT 02,1,Fri,10:00,11:00,
ECE316H1F,LEC 01,1,Mon,10:00,11:00,
ECE316H1F,,2,Tue,13:00,14:00,
ECE316H1F,,3,Fri,13:00,14:00,
ECE316H1F,PRA 01,1,Tue,9:00,12:00,2
ECE316H1F,PRA 02,1,Fri,9:00,12:00,1
ECE316H1F,PRA 03,1,Wed,15:00,18:00,1
ECE316H1F,TUT 01,1,Mon,17:00,18:00,
ECE316H1F,TUT 02,1,Tue,15:00,16:00,
ECE320H1F,LEC 01,1,Mon,13:00,14:00,
ECE320H1F,,2,Wed,9:00,10:00,
ECE320H1F,,3,Thu,10:00,11:00,
ECE320H1F,PRA 01,1,Thu,15:00,18:00,2
ECE320H1F,PRA 02,1,Fri,15:00,18:00,2
ECE320H1F,PRA 03,1,Wed,10:00,13:00,2
ECE320H1F,PRA 04,1,Tue,16:00,19:00,1
ECE320H1F,PRA 05,1,Wed,10:00,13:00,1
ECE320H1F,PRA 06,1,Fri,9:00,12:00,2
ECE320H1F,PRA 07,1,Mon,15:00,18:00,1
ECE320H1F,TUT 01,1,Thu,13:00,14:00,
ECE320H1F,TUT 02,1,Thu,14:00,15:00,
ECE320H1F,TUT 03,1,Tue,15:00,16:00,
ECE320H1F,TUT 04,1,Tue,10:00,11:00,
ECE331H1F,LEC 01,1,Mon,11:00,12:00,
ECE331H1F,,2,Fri,15:00,17:00,
ECE331H1F,PRA 01,1,Tue,16:00,19:00,2
ECE331H1F,PRA 02,1,Tue,16:00,19:00,1
ECE331H1F,PRA 03,1,Wed,16:00,19:00,2
ECE331H1F,PRA 04,1,Thu,9:00,12:00,2
ECE331H1F,TUT 01,1,Mon,18:00,19:00,
ECE331H1F,TUT 02,1,Fri,17:00,18:00,
ECE334H1F,LEC 01,1,Mon,12:00,13:00,
ECE334H1F,,2,Wed,14:00,15:00,
ECE334H1F,,3,Thu,15:00,16:00,
ECE334H1F,LEC 02,1,Mon,14:00,15:00,
ECE334H1F,,2,Wed,15:00,16:00,
ECE334H1F,,3,Thu,14:00,15:00,
ECE334H1F,PRA 01,1,Tue,9:00,12:00,1
ECE334H1F,PRA 02,1,Wed,16:00,19:00,1
ECE334H1F,PRA 03,1,Fri,15:00,18:00,2
ECE334H1F,TUT 01,1,Mon,17:00,18:00,
ECE334H1F,TUT 02,1,Mon,17:00,18:00,
ECE334H1F,TUT 03,1,Tue,14:00,15:00,
ECE334H1F,TUT 04,1,Tue,14:00,15:00,
ECE335H1F,LEC 01,1,Tue,10:00,11:00,
ECE335H1F,,2,Wed,10:00,11:00,
ECE335H1F,,3,Thu,10:00,11:00,
ECE335H1F,TUT 01,1,Wed,15:00,17:00,
ECE335H1F,TUT 02,1,Thu,16:00,18:00,
ECE344H1F,LEC 01,1,Thu,10:00,12:00,
ECE344H1F,,2,Wed,13:00,14:00,
ECE344H1F,LEC 02,1,Tue,14:00,16:00,
ECE344H1F,,2,Wed,10:00,11:00,
ECE344H1F,PRA 01,1,Tue,9:00,12:00,
ECE344H1F,,1,Tue,9:00,12:00,
ECE344H1F,PRA 02,1,Mon,15:00,18:00,
ECE344H1F,,1,Mon,15:00,18:00,
ECE345H1F,LEC 01,1,Fri,12:00,13:00,
ECE345H1F,,2,Mon,12:00,13:00,
ECE345H1F,,3,Wed,12:00,13:00,
ECE345H1F,LEC 02,1,Mon,13:00,14:00,
ECE345H1F,,2,Wed,14:00,15:00,
ECE345H1F,,3,Fri,10:00,11:00,
ECE345H1F,TUT 01,1,Thu,16:00,18:00,
ECE345H1F,TUT 02,1,Wed,12:00,14:00,
ECE345H1F,TUT 03,1,Thu,14:00,16:00,
ECE349H1F,LEC 01,1,Mon,13:00,15:00,
ECE349H1F,,2,Tue,11:00,12:00,
ECE349H1F,PRA 01,1,Fri,9:00,12:00,2
ECE349H1F,PRA 02,1,Fri,9:00,12:00,1
ECE349H1F,PRA 03,1,Thu,14:00,17:00,1
ECE349H1F,PRA 04,1,Tue,14:00,17:00,2
ECE349H1F,TUT 01,1,Wed,11:00,12:00,
ECE352H1F,LEC 01,1,Wed,9:00,10:00,
ECE352H1F,,2,Fri,15:00,16:00,
ECE352H1F,,3,Fri,14:00,15:00,
ECE352H1F,PRA 01,1,Wed,14:00,17:00,
ECE352H1F,,1,Wed,14:00,17:00,
ECE355H1F,LEC 01,1,Tue,9:00,10:00,
ECE355H1F,,2,Fri,13:00,14:00,
ECE355H1F,,3,Thu,12:00,13:00,
ECE355H1F,TUT 01,1,Thu,13:00,15:00,
ECE355H1F,TUT 02,1,Thu,13:00,15:00,
ECE360H1F,LEC 01,1,Mon,15:00,16:00,
ECE360H1F,,2,Tue,12:00,13:00,
ECE360H1F,,3,Wed,10:00,11:00,
ECE360H1F,PRA 01,1,Thu,16:00,19:00,2
ECE360H1F,PRA 02,1,Thu,16:00,19:00,1
ECE360H1F,TUT 01,1,Mon,12:00,13:00,
ECE360H1F,TUT 02,1,Mon,12:00,13:00,
ECE361H1F,LEC 01,1,Mon,11:00,12:00,
ECE361H1F,,2,Wed,12:00,13:00,
ECE361H1F,,3,Fri,14:00,15:00,
ECE361H1F,PRA 01,1,Wed,15:00,18:00,2
ECE361H1F,PRA 02,1,Tue,15:00,18:00,1
ECE361H1F,PRA 03,1,Wed,15:00,18:00,1
ECE361H1F,TUT 01,1,Fri,15:00,16:00,2
ECE361H1F,TUT 02,1,Fri,15:00,16:00,1
ECE410H1F,LEC 01,1,Tue,11:00,12:00,
ECE410H1F,,2,Thu,9:00,10:00,
ECE410H1F,,3,Mon,10:00,11:00,
ECE410H1F,LEC 02,1,Mon,18:30,20:30,
ECE410H1F,,2,Wed,18:30,20:30,
ECE410H1F,PRA 01,1,Mon,15:00,18:00,1
ECE410H1F,PRA 02,1,Wed,16:00,19:00,2
ECE410H1F,PRA 03,1,Mon,15:00,18:00,2
ECE410H1F,TUT 01,1,Fri,15:00,17:00,1
ECE410H1F,TUT 02,1,Tue,9:00,11:00,1
ECE431H1F,LEC 01,1,Wed,9:00,10:00,
ECE431H1F,,2,Thu,10:00,11:00,
ECE431H1F,,3,Mon,12:00,13:00,
ECE431H1F,PRA 01,1,Mon,9:00,12:00,1
ECE431H1F,PRA 02,1,Mon,9:00,12:00,2
ECE431H1F,TUT 01,1,Thu,15:00,16:00,
ECE431H1F,TUT 02,1,Tue,13:00,14:00,
ECE442H1F,LEC 01,1,Mon,9:00,10:00,
ECE442H1F,,2,Wed,11:00,12:00,
ECE442H1F,,3,Fri,11:00,12:00,
ECE442H1F,PRA 01,1,Mon,10:00,14:00,1
ECE442H1F,PRA 04,1,Thu,10:00,14:00,2
ECE442H1F,PRA 05,1,Tue,10:00,14:00,1
ECE442H1F,TUT 01,1,Wed,12:00,13:00,
ECE445H1F,LEC 01,1,Tue,16:00,17:00,
ECE445H1F,,2,Wed,12:00,13:00,
ECE445H1F,,3,Fri,14:00,15:00,
ECE445H1F,PRA 01,1,Fri,9:00,12:00,1
ECE445H1F,PRA 02,1,Fri,15:00,18:00,1
ECE445H1F,TUT 01,1,Tue,17:00,18:00,
ECE446H1F,LEC 01,1,Mon,12:00,13:00,
ECE446H1F,,2,Tue,11:00,12:00,
ECE446H1F,,3,Thu,13:00,14:00,
ECE446H1F,PRA 01,1,Mon,15:00,18:00,2
ECE446H1F,PRA 02,1,Thu,16:00,19:00,1
ECE446H1F,PRA 03,1,Thu,16:00,19:00,2
ECE446H1F,TUT 01,1,Thu,14:00,15:00,
ECE454H1F,LEC 01,1,Tue,15:00,17:00,
ECE454H1F,,2,Wed,14:00,15:00,
ECE454H1F,PRA 01,1,Thu,16:00,19:00,
ECE454H1F,,1,Thu,16:00,19:00,
ECE455H1F,LEC 01,1,Mon,9:00,10:00,
ECE455H1F,,2,Thu,16:00,17:00,
ECE455H1F,,3,Wed,16:00,17:00,
ECE455H1F,PRA 01,1,Mon,12:00,15:00,2
ECE455H1F,PRA 02,1,Mon,12:00,15:00,1
ECE455H1F,TUT 01,1,Thu,17:00,18:00,
ECE461H1F,LEC 01,1,Mon,12:00,13:00,
ECE461H1F,,2,Tue,9:00,10:00,
ECE461H1F,,3,Wed,16:00,17:00,
ECE461H1F,PRA 01,1,Thu,16:00,19:00,2
ECE461H1F,PRA 02,1,Fri,15:00,18:00,1
ECE461H1F,TUT 01,1,Mon,9:00,10:00,2
ECE461H1F,TUT 02,1,Mon,9:00,10:00,1
ECE472H1F,LEC 01,1,Fri,9:00,10:00,
ECE472H1F,,2,Wed,10:00,11:00,
ECE472H1F,,3,Tue,12:00,13:00,
ECE472H1F,LEC 02,1,Mon,10:00,11:00,
ECE472H1F,,2,Tue,11:00,12:00,
ECE472H1F,,3,Fri,11:00,12:00,
ECE472H1F,TUT 01,1,Tue,16:00,17:00,
ECE472H1F,,2,Fri,14:00,15:00,
ECE472H1F,TUT 02,1,Tue,16:00,17:00,
ECE472H1F,,2,Fri,14:00,15:00,
ECE472H1F,TUT 03,1,Tue,16:00,17:00,
ECE472H1F,,2,Fri,14:00,15:00,
ECE472H1F,TUT 04,1,Tue,16:00,17:00,
ECE472H1F,,2,Fri,14:00,15:00,
ECE488H1F,LEC 01,1,Mon,18:00,21:00,
ECE488H1F,TUT 01,1,Tue,12:00,14:00,
ECE496Y1Y,LEC 01,1,Thu,19:00,21:00,
ECE496Y1Y,TUT 01,1,Tue,19:00,21:00,
ECE496Y1Y,,1,Tue,19:00,21:00,
ECE496Y1Y,,1,Tue,19:00,21:00,
ECE496Y1Y,,1,Tue,19:00,21:00,
ECE496Y1Y,,1,Tue,19:00,21:00,
ECE496Y1Y,TUT 02,1,Thu,19:00,21:00,
ECE496Y1Y,,1,Thu,19:00,21:00,
ECE496Y1Y,,1,Thu,19:00,21:00,
ECE496Y1Y,,1,Thu,19:00,21:00,
ECE496Y1Y,,1,Thu,19:00,21:00,
ECE510H1F,LEC 01,1,Wed,12:00,14:00,
ECE510H1F,TUT 01,1,Thu,14:00,16:00,
ECE512H1F,LEC 01,1,Mon,14:00,15:00,
ECE512H1F,,2,Wed,9:00,10:00,
ECE512H1F,,3,Thu,10:00,11:00,
ECE512H1F,TUT 01,1,Wed,16:00,18:00,
ECE514H1F,LEC 01,1,Mon,16:00,17:00,
ECE514H1F,,2,Wed,14:00,15:00,
ECE514H1F,,3,Thu,15:00,16:00,
ECE514H1F,PRA 01,1,Wed,15:00,18:00,1
ECE514H1F,PRA 02,1,Wed,9:00,12:00,2
ECE514H1F,TUT 01,1,Fri,15:00,16:00,
ECE524H1F,LEC 01,1,Mon,12:00,13:00,
ECE524H1F,,2,Tue,12:00,13:00,
ECE524H1F,,3,Wed,12:00,13:00,
ECE524H1F,PRA 01,1,Thu,10:00,13:00,2
ECE524H1F,TUT 01,1,Wed,13:00,14:00,
ECE527H1F,LEC 01,1,Mon,10:00,11:00,
ECE527H1F,,2,Wed,14:00,15:00,
ECE527H1F,,3,Thu,13:00,14:00,
ECE527H1F,TUT 01,1,Fri,13:00,15:00,
ECE534H1F,LEC 01,1,Thu,13:00,14:00,
ECE534H1F,,2,Mon,15:00,16:00,
ECE534H1F,,3,Tue,13:00,14:00,
ECE534H1F,PRA 01,1,Fri,9:00,12:00,
ECE534H1F,PRA 02,1,Fri,13:00,16:00,
ECE537H1F,LEC 01,1,Tue,14:00,16:00,
ECE537H1F,,2,Thu,15:00,16:00,
ECE537H1F,TUT 01,1,Fri,10:00,11:00,
ECE537H1F,,2,Fri,11:00,12:00,
ECE552H1F,LEC 01,1,Wed,13:00,14:00,
ECE552H1F,,2,Mon,13:00,14:00,
ECE552H1F,,3,Fri,12:00,13:00,
ECE552H1F,PRA 01,1,Wed,9:00,12:00,1
ECE552H1F,PRA 02,1,Wed,9:00,12:00,2
ECE552H1F,TUT 01,1,Fri,11:00,12:30,
ECE552H1F,TUT 02,1,Fri,16:00,17:30,
ECE557H1F,LEC 01,1,Tue,13:00,14:00,
ECE557H1F,,2,Thu,11:00,12:00,
ECE557H1F,,3,Wed,17:00,18:00,
ECE557H1F,PRA 01,1,Fri,9:00,12:00,2
ECE557H1F,PRA 02,1,Tue,17:00,20:00,1
ECE557H1F,TUT 01,1,Thu,14:00,15:00,
ENV346H1F,LEC 01,1,Tue,17:00,18:00,
ENV346H1F,,2,Wed,14:00,16:00,
ENV346H1F,,3,Tue,18:00,20:00,
ESC101H1F,LEC 01,1,Mon,14:00,15:00,
ESC101H1F,,1,Mon,14:00,15:00,
ESC101H1F,,2,Tue,13:00,14:00,
ESC101H1F,,2,Tue,13:00,14:00,
ESC101H1F,,3,Fri,13:00,14:00,
ESC101H1F,,3,Fri,13:00,14:00,
ESC101H1F,TUT 01,1,Tue,15:00,17:00,
ESC101H1F,TUT 02,1,Tue,15:00,17:00,
ESC101H1F,TUT 03,1,Tue,15:00,17:00,
ESC101H1F,TUT 04,1,Tue,15:00,17:00,
ESC101H1F,TUT 05,1,Wed,10:00,12:00,
ESC101H1F,TUT 06,1,Wed,10:00,12:00,
ESC101H1F,TUT 07,1,Wed,10:00,12:00,
ESC101H1F,TUT 08,1,Wed,10:00,12:00,
ESC101H1F,TUT 09,1,Thu,14:00,16:00,
ESC101H1F,TUT 10,1,Thu,14:00,16:00,
ESC101H1F,TUT 11,1,Thu,14:00,16:00,
ESC101H1F,TUT 12,1,Thu,14:00,16:00,
ESC103H1F,LEC 01,1,Wed,13:00,14:00,
ESC103H1F,,2,Thu,12:00,13:00,
ESC103H1F,LEC 02,1,Wed,14:00,15:00,
ESC103H1F,,2,Thu,13:00,14:00,
ESC103H1F,TUT 01,1,Thu,16:00,18:00,
ESC103H1F,TUT 02,1,Thu,16:00,18:00,
ESC103H1F,TUT 03,1,Thu,16:00,18:00,
ESC103H1F,TUT 04,1,Fri,9:00,11:00,
ESC103H1F,TUT 05,1,Fri,9:00,11:00,
ESC103H1F,TUT 06,1,Fri,9:00,11:00,
ESC103H1F,TUT 07,1,Thu,14:00,16:00,
ESC103H1F,TUT 08,1,Thu,14:00,16:00,
ESC103H1F,TUT 09,1,Fri,14:00,16:00,
ESC103H1F,TUT 10,1,Fri,14:00,16:00,
ESC103H1F,TUT 11,1,Fri,14:00,16:00,
ESC103H1F,TUT 12,1,Fri,14:00,16:00,
ESC203H1F,LEC 01,1,Mon,13:00,14:00,
ESC203H1F,,2,Tue,14:00,15:00,
ESC203H1F,TUT 01,1,Fri,9:00,11:00,
ESC203H1F,TUT 02,1,Fri,9:00,11:00,
ESC203H1F,TUT 03,1,Fri,9:00,11:00,
ESC203H1F,TUT 04,1,Fri,9:00,11:00,
ESC203H1F,TUT 05,1,Fri,12:00,14:00,
ESC203H1F,TUT 06,1,Fri,12:00,14:00,
ESC203H1F,TUT 07,1,Fri,12:00,14:00,
ESC203H1F,TUT 08,1,Fri,12:00,14:00,
ESC471H1F,PRA 01,1,Mon,16:00,21:00,
ESC471H1F,,1,Mon,16:00,21:00,
ESC490H1F,PRA 01,1,,,,
ESC499H1F,LEC 01,1,,,,
ESC499H1F,,2,,,,
ESC499H1F,,3,,,,
ESC499H1F,PRA 01,1,,,,
ESC499Y1Y,LEC 01,1,,,,
ESC499Y1Y,PRA 01,1,,,,
ESS221H1F,LEC 01,1,Tue,11:00,12:00,
ESS221H1F,,2,Wed,11:00,12:00,
ESS221H1F,PRA 01,1,Mon,14:00,17:00,
ESS221H1F,PRA 02,1,Fri,13:00,16:00,
ESS241H1F,LEC 01,1,Tue,17:00,19:00,
ESS241H1F,,2,Wed,17:00,20:00,
ESS331H1F,LEC 01,1,Mon,12:00,13:00,
ESS331H1F,,2,Wed,14:00,17:00,
ESS331H1F,,3,Thu,13:00,14:00,
ESS423H1F,LEC 01,1,Mon,10:00,11:00,
